dataset,q_id,method,transformation_type,original_query,variation,valid,follow_category
antique,2180502,ramsrigouthamg/t5_paraphraser,paraphrase,how honest are you,how honest are you,False,False
antique,220575,ramsrigouthamg/t5_paraphraser,paraphrase,how do you use lube,how do you use lube,False,False
antique,2357505,ramsrigouthamg/t5_paraphraser,paraphrase,why do some people refer to the irs as uncle sam,why do some people refer to the irs as uncle sam,False,False
antique,2421078,ramsrigouthamg/t5_paraphraser,paraphrase,why is my chihuahua  male  so hateful,why is my chihuahua  male  so hateful,False,False
antique,2492366,ramsrigouthamg/t5_paraphraser,paraphrase,what is so bad about the seal hunt,what is so bad about the seal hunt,False,False
antique,2500918,ramsrigouthamg/t5_paraphraser,paraphrase,how do you cure poison oak and poison ivy,how do you cure poison oak and poison ivy,False,False
antique,2522067,ramsrigouthamg/t5_paraphraser,paraphrase,why are liberals incapable of identifying and confronting evil,why are liberals incapable of identifying and confronting evil,False,False
antique,2546730,ramsrigouthamg/t5_paraphraser,paraphrase,what quality of which is inherently contained in the question why,what quality of which is inherently contained in the question why,False,False
antique,2571912,ramsrigouthamg/t5_paraphraser,paraphrase,if a coin is tossed twice  what is the probability of getting heads both times,if a coin is tossed twice  what is the probability of getting heads both times,False,False
antique,2573745,ramsrigouthamg/t5_paraphraser,paraphrase,how did african american women get the right to vote,how did african american women get the right to vote,False,False
antique,2677193,ramsrigouthamg/t5_paraphraser,paraphrase,what does the phrase  take no prisoners  mean,what does the phrase  take no prisoners  mean,False,False
antique,2689609,ramsrigouthamg/t5_paraphraser,paraphrase,why do people ignore global issues,why do people ignore global issues,False,False
antique,2700836,ramsrigouthamg/t5_paraphraser,paraphrase,how do you wire an 800 watt inverter,how do you wire an 800 watt inverter,False,False
antique,2704,ramsrigouthamg/t5_paraphraser,paraphrase,why does it seem that no matter how hard you try,why does it seem that no matter how hard you try,False,False
antique,2776069,ramsrigouthamg/t5_paraphraser,paraphrase,what is taj mahal,what is taj mahal,False,False
antique,2901754,ramsrigouthamg/t5_paraphraser,paraphrase,how are fico scores calculated,how are fico scores calculated,False,False
antique,2961191,ramsrigouthamg/t5_paraphraser,paraphrase,what is ogopogo,what is ogopogo,False,False
antique,3083719,ramsrigouthamg/t5_paraphraser,paraphrase,how do you safely wean a person off risperidal,how do you safely wean a person off risperidal,False,False
antique,3159749,ramsrigouthamg/t5_paraphraser,paraphrase,what is the difference between organic and inorganic eggs,what is the difference between organic and inorganic eggs,False,False
antique,3178012,ramsrigouthamg/t5_paraphraser,paraphrase,why do we find bricks in toilets,why do we find bricks in toilets,False,False
antique,3280274,ramsrigouthamg/t5_paraphraser,paraphrase,what is a schnitzel,what is a schnitzel,False,False
antique,332662,ramsrigouthamg/t5_paraphraser,paraphrase,what is sosiology,what is sosiology,False,False
antique,3374970,ramsrigouthamg/t5_paraphraser,paraphrase,what is the correct form  i wear glasses or i am wearing glasses and why,what is the correct form  i wear glasses or i am wearing glasses and why,False,False
antique,3407617,ramsrigouthamg/t5_paraphraser,paraphrase,why is prostitution wrong,why is prostitution wrong,False,False
antique,344029,ramsrigouthamg/t5_paraphraser,paraphrase,what does bmr stand for when you are talking about health and what is bmr,what does bmr stand for when you are talking about health and what is bmr,False,False
antique,348777,ramsrigouthamg/t5_paraphraser,paraphrase,why would a child s psychologist recommend hospitalization to develop social skills,why would a child s psychologist recommend hospitalization to develop social skills,False,False
antique,3556937,ramsrigouthamg/t5_paraphraser,paraphrase,how is lava made,how is lava made,False,False
antique,3608433,ramsrigouthamg/t5_paraphraser,paraphrase,how fast is the chicago transit authority train,how fast is the chicago transit authority train,False,False
antique,3626847,ramsrigouthamg/t5_paraphraser,paraphrase,what can  check engine  light signify in my 94 plymoth voyager,what can  check engine  light signify in my 94 plymoth voyager,False,False
antique,3652886,ramsrigouthamg/t5_paraphraser,paraphrase,why isn t there a tool to suck up phlegm in your throat,why isn t there a tool to suck up phlegm in your throat,False,False
antique,3752394,ramsrigouthamg/t5_paraphraser,paraphrase,why haven t muslims protested the terrorism by radical islam like they did the cartoon jihad,why haven t muslims protested the terrorism by radical islam like they did the cartoon jihad,False,False
antique,3885753,ramsrigouthamg/t5_paraphraser,paraphrase,why are dead cockroaches always found lying on their backs instead of face down,why are dead cockroaches always found lying on their backs instead of face down,False,False
antique,4042061,ramsrigouthamg/t5_paraphraser,paraphrase,why do parakeets bounce up and down,why do parakeets bounce up and down,False,False
antique,4092472,ramsrigouthamg/t5_paraphraser,paraphrase,what does elucidate mean,what does elucidate mean,False,False
antique,4287894,ramsrigouthamg/t5_paraphraser,paraphrase,how long is the train ride from italy to finland,how long is the train ride from italy to finland,False,False
antique,4336509,ramsrigouthamg/t5_paraphraser,paraphrase,what is the purpose of running a fever,what is the purpose of running a fever,False,False
antique,4450252,ramsrigouthamg/t5_paraphraser,paraphrase,what are the causes of college dropouts,what are the causes of college dropouts,False,False
antique,489705,ramsrigouthamg/t5_paraphraser,paraphrase,what are some unwritten rules while using a urinal,what are some unwritten rules while using a urinal,False,False
antique,544869,ramsrigouthamg/t5_paraphraser,paraphrase,why is it so easy to be bad,why is it so easy to be bad,False,False
antique,546552,ramsrigouthamg/t5_paraphraser,paraphrase,if jimmy hoffa is found on the farm  how will it change american culture,if jimmy hoffa is found on the farm  how will it change american culture,False,False
antique,554539,ramsrigouthamg/t5_paraphraser,paraphrase,why do you read,why do you read,False,False
antique,727663,ramsrigouthamg/t5_paraphraser,paraphrase,why do pigs wallow in mud,why do pigs wallow in mud,False,False
antique,772988,ramsrigouthamg/t5_paraphraser,paraphrase,what is the difference between dressing and stuffing,what is the difference between dressing and stuffing,False,False
antique,844617,ramsrigouthamg/t5_paraphraser,paraphrase,how are dna and rna similar,how are dna and rna similar,False,False
antique,937635,ramsrigouthamg/t5_paraphraser,paraphrase,why do they put braille on a drive through atm,why do they put braille on a drive through atm,False,False
antique,961127,ramsrigouthamg/t5_paraphraser,paraphrase,why do we put up with the heresies of science,why do we put up with the heresies of science,False,False
antique,1184520,WordSwapEmbedding,synonym,why be an  a theist,why be an  a theist,False,False
antique,1639607,WordSwapEmbedding,synonym,what is a diruetic,what is a diruetic,False,False
antique,2137263,WordSwapEmbedding,synonym,what is an  encronologist,what is an  encronologist,False,False
antique,2776069,WordSwapEmbedding,synonym,what is taj mahal,what is taj mahal,False,False
antique,2961191,WordSwapEmbedding,synonym,what is ogopogo,what is ogopogo,False,False
antique,3280274,WordSwapEmbedding,synonym,what is a schnitzel,what is a schnitzel,False,False
antique,332662,WordSwapEmbedding,synonym,what is sosiology,what is sosiology,False,False
antique,4338583,WordSwapEmbedding,synonym,how is it being you,how is it being you,False,False
antique,554539,WordSwapEmbedding,synonym,why do you read,why do you read,False,False
antique,1639607,WordSwapWordNet,synonym,what is a diruetic,what is a diruetic,False,False
antique,2137263,WordSwapWordNet,synonym,what is an  encronologist,what is an  encronologist,False,False
antique,2630860,WordSwapWordNet,synonym,why is god  male,why is god  male,False,False
antique,2776069,WordSwapWordNet,synonym,what is taj mahal,what is taj mahal,False,False
antique,2961191,WordSwapWordNet,synonym,what is ogopogo,what is ogopogo,False,False
antique,3280274,WordSwapWordNet,synonym,what is a schnitzel,what is a schnitzel,False,False
antique,332662,WordSwapWordNet,synonym,what is sosiology,what is sosiology,False,False
antique,344029,WordSwapWordNet,synonym,what does bmr stand for when you are talking about health and what is bmr,what does bmr stand for when you are talking about health and what is bmr,False,False
antique,363519,WordSwapWordNet,synonym,how do you install a oil breather on a 1994 ford tempo,how do you install a oil breather on a 1994 ford tempo,False,False
antique,4287367,WordSwapWordNet,synonym,how can ppl tell if they r bipolar,how can ppl tell if they r bipolar,False,False
antique,4338583,WordSwapWordNet,synonym,how is it being you,how is it being you,False,False
antique,485408,WordSwapWordNet,synonym,what can i do tonight,what can i do tonight,False,False
antique,884643,ramsrigouthamg/t5_paraphraser,paraphrase,in the constellation lyra  why are some of the stars labeled with the roman alphabet,in the constellation lyra  why are some stars labeled with the roman alphabet,True,True
antique,913424,ramsrigouthamg/t5_paraphraser,paraphrase,why do i black out while i am driving,why do i black out while driving,True,False
antique,929821,ramsrigouthamg/t5_paraphraser,paraphrase,why do guys sniff their underwear,why do guys sniff underwear,True,True
antique,94629,ramsrigouthamg/t5_paraphraser,paraphrase,why receptors are good drug target,why are receptors a good drug target,True,True
antique,963523,ramsrigouthamg/t5_paraphraser,paraphrase,how to get mythral shards on kingdom hearts 2,how do i get mythral shards on kingdom hearts 2,True,True
antique,98438,ramsrigouthamg/t5_paraphraser,paraphrase,where can i find a simplified explanation of how to use commas properly,where can i find a simplified explanation of how to use commas,True,True
antique,986260,ramsrigouthamg/t5_paraphraser,paraphrase,what is currently the meaning of life,what is the meaning of life,True,True
antique,993601,ramsrigouthamg/t5_paraphraser,paraphrase,why were black women abused sexually after the abolition of slavery in the us in 1865,why were black women sexually abused after the abolition of slavery in the us in 1865,True,True
antique,1016750,WordSwapEmbedding,synonym,how do i erase all the contacts in my lg 6100 verizon phone at once,how do i erase all the contacts in my lg 6100 verizon tel at once,True,True
antique,103298,WordSwapEmbedding,synonym,why precisely is foreign food considered ethnic,why precisely is foreign alimentary considered ethnic,False,False
antique,1034050,WordSwapEmbedding,synonym,why does the earth keep getting hotter and hotter every year,why does the tierra keep getting hotter and hotter every year,False,False
antique,1037897,WordSwapEmbedding,synonym,why doesn t salt lake city have its own sub category,why doesn t saline lake city have its own sub category,False,False
antique,1051346,WordSwapEmbedding,synonym,why is it when people cross the street they do not look to see if traffic is coming,why is it when people cross the street they do not glance to see if traffic is coming,True,True
antique,1097878,WordSwapEmbedding,synonym,how to become smart,how to become ingenious,False,True
antique,1107012,WordSwapEmbedding,synonym,what does north by north west mean,what does nordic by north west mean,False,False
antique,1144768,WordSwapEmbedding,synonym,what is dark energy,what is blackness energy,False,False
antique,114758,WordSwapEmbedding,synonym,why does christianity teach,why does christian teach,True,True
antique,1158088,WordSwapEmbedding,synonym,why my neighbor s dog doesn t bark,why my neighbor s doggie doesn t bark,True,True
antique,11706,WordSwapEmbedding,synonym,why not legalize  and tax prostitution,why not legalize  and taxing prostitution,True,True
antique,1188438,WordSwapEmbedding,synonym,why is there a fence runiing on the sides of the freeway in the middle of the desert up and over rough terrain,why is there a fence runiing on the sides of the expressway in the idler of the desert up and over rough terrain,True,True
antique,1191621,WordSwapEmbedding,synonym,how can some one so negative go to hevan  if there is one,how can some one so noxious go to hevan  if there is one,True,True
antique,1211877,WordSwapEmbedding,synonym,how does playing pool deal with science,how does playing pool dealing with science,True,True
antique,1246269,WordSwapEmbedding,synonym,how does a pardon work,how does a pardons work,True,False
antique,1251077,WordSwapEmbedding,synonym,what is the term  take hight road  mean,what is the term  take hight chemin  mean,False,False
antique,126182,WordSwapEmbedding,synonym,how can i find out if i have a warrant without paying a fee,how can i find out if i have a warrant without wage a fee,False,False
antique,1289770,WordSwapEmbedding,synonym,what is the definition of answer,what is the definition of response,True,True
antique,1295284,WordSwapEmbedding,synonym,how can we solve a problem,how can we settling a problem,True,True
antique,1321784,WordSwapEmbedding,synonym,how do blackberry s recognize that they are in their holster,how do blackberry s acknowledgement that they are in their holster,True,True
antique,1341602,WordSwapEmbedding,synonym,what are some common causes of my cat s eye to be watery and drip clear fluid,what are some common causes of my cat s ocular to be watery and drip clear fluid,True,True
antique,1398838,WordSwapEmbedding,synonym,what does  crunching numbers  mean,what does  crunching digit  mean,False,False
antique,1423289,WordSwapEmbedding,synonym,why does my nextel turn off by itself,why does my nextel turning off by itself,True,True
antique,1440810,WordSwapEmbedding,synonym,what is the difference between hotmail and hotmale,what is the variance between hotmail and hotmale,True,True
antique,1443637,WordSwapEmbedding,synonym,how do you find info about a house s history that isn t  historical,how do you find info about a house s tale that isn t  historical,False,False
antique,1450678,WordSwapEmbedding,synonym,why is my wang so enormous,why is my wang so huge,True,True
antique,1458676,WordSwapEmbedding,synonym,why do criminals go back to the scene of the crime,why do criminals go back to the scene of the offence,True,True
antique,1467322,WordSwapEmbedding,synonym,why do i keep coming on here asking stupid questions that dont really matter pray tell,why do i keep coming on here asking stupid questions that dont really issue pray tell,False,False
antique,1471877,WordSwapEmbedding,synonym,why metals prices are getting all time high,why metals prices are getting all time alto,False,False
antique,1485589,WordSwapEmbedding,synonym,how sun rises,how sun soars,True,True
antique,1495234,WordSwapEmbedding,synonym,how do you use  incognito  in a sentence,how do you use  incognito  in a condemnation,False,False
antique,1512776,WordSwapEmbedding,synonym,why can t i post to a finance message board,why can t i post to a funding message board,False,False
antique,1514356,WordSwapEmbedding,synonym,why am i so sleepy even though i had a goodnights sleep,why am i so sleepy even despite i had a goodnights sleep,True,True
antique,1536937,WordSwapEmbedding,synonym,why is there chinese chartacters but then you can spell them out in english i e    wei  ni how ma  vs the,why is there chino chartacters but then you can spell them out in englishman i e    wei  ni how ma  vs the,False,False
antique,1582044,WordSwapEmbedding,synonym,how do tarot cards work,how do taro cards work,True,True
antique,1583099,WordSwapEmbedding,synonym,why u s is trying 2 help israel  so what about palastene israel has more weapons than palastene,why u s is attempts 2 help israel  so what about palastene israel has more weapons than palastene,True,True
antique,1607303,WordSwapEmbedding,synonym,how does a single parent with four teenagers get rich,how does a single parent with four teenagers got rich,True,True
antique,1607924,WordSwapEmbedding,synonym,how does the earth go,how does the terra go,False,False
antique,1647624,WordSwapEmbedding,synonym,why do american s say eggsit,why do american s told eggsit,False,False
antique,1708787,WordSwapEmbedding,synonym,how to loose wait without exercise,how to loose awaited without exercise,False,False
antique,1727343,WordSwapEmbedding,synonym,why do people have two nostrils,why do people have deux nostrils,False,False
antique,1727879,WordSwapEmbedding,synonym,why is organic all natural food  more expensive,why is organic all natural diet  more expensive,True,True
antique,17665,WordSwapEmbedding,synonym,how do i get rid of a bird s nest   my kichen window,how do i get rid of a bird s redd   my kichen window,False,False
antique,1881436,WordSwapEmbedding,synonym,how do motorcycle remains upright and stable by gyroscopic forces in detail    pls,how do biker remains upright and stable by gyroscopic forces in detail    pls,True,True
antique,189364,WordSwapEmbedding,synonym,how can i become a better ballet dancer,how can i becomes a better ballet dancer,True,True
antique,1907320,WordSwapEmbedding,synonym,how do i get college money,how do i get university money,True,True
antique,1907847,WordSwapEmbedding,synonym,what sounds like a clap,what sounds loves a clap,False,False
antique,1933929,WordSwapEmbedding,synonym,why do dog go bathroom on the funiture,why do dog go latrine on the funiture,False,True
antique,196651,WordSwapEmbedding,synonym,what is the difference between customer and consumer,what is the difference between clients and consumer,True,False
antique,1970273,WordSwapEmbedding,synonym,why do hot molecules move faster than cold molecules,why do hot molecules move faster than icy molecules,False,False
antique,1978816,WordSwapEmbedding,synonym,if god talked to moses why didn t god explain to moses about evolution  why all the day 5 day 6 lies,if goodness talked to moses why didn t god explained to moses about evolution  why all the day 5 day 6 lies,False,False
antique,2008456,WordSwapEmbedding,synonym,what can i do when my ignition key won t turn,what can i do when my ignition important won t turn,False,False
antique,2035638,WordSwapEmbedding,synonym,why can t u wear white shoes on labour day,why can t u wear white shoes on job day,False,False
antique,2041828,WordSwapEmbedding,synonym,what does the bible mean by calling pride a deadly sin,what does the bible mean by calling pride a deadly oin,False,False
antique,2048278,WordSwapEmbedding,synonym,what is the ph of a 0 4 m solution of ch3coona,what is the ph of a 0 4 m solving of ch3coona,True,True
antique,2094435,WordSwapEmbedding,synonym,what is involved in an artists  portfolio,what is implicated in an artists  portfolio,True,True
antique,2112535,WordSwapEmbedding,synonym,how come my moma doesent know what  30 4 is,how coming my moma doesent know what  30 4 is,True,True
antique,2113006,WordSwapEmbedding,synonym,when you go to buy a watch  why do all the watches clocks set to show 10 10,when you go to purchased a watch  why do all the watches clocks set to show 10 10,True,True
antique,212427,WordSwapEmbedding,synonym,why do criminals practice crime,why do criminals practice misdemeanour,True,True
antique,2147417,WordSwapEmbedding,synonym,why doesn t glue stick to the inside of the bottle,why doesn t paste stick to the inside of the bottle,False,False
antique,2155390,WordSwapEmbedding,synonym,can i feed my red eared slider steak,can i foods my red eared slider steak,False,False
antique,2169746,WordSwapEmbedding,synonym,how can i get rid of a boil  on vaginal labia and underarm pits,how can i get rid of a boil  on vaginal vulva and underarm pits,False,False
antique,2175167,WordSwapEmbedding,synonym,what is your definition of pornography,what is your definition of porn,True,True
antique,2180502,WordSwapEmbedding,synonym,how honest are you,how truthful are you,True,True
antique,220575,WordSwapEmbedding,synonym,how do you use lube,how do you use lubrication,True,True
antique,2235825,WordSwapEmbedding,synonym,why do i fall asleep after i eat and how can i prevent that,why do i fall asleep after i eat and how can i deter that,True,True
antique,2306533,WordSwapEmbedding,synonym,how can i get water out of my ear,how can i gets water out of my ear,True,True
antique,2357505,WordSwapEmbedding,synonym,why do some people refer to the irs as uncle sam,why do some people refer to the irs as uncle sams,True,True
antique,2418824,WordSwapEmbedding,synonym,why do space shuttles move when the rockets are fired but not when water is ejected,why do space shuttles move when the missiles are fired but not when water is ejected,False,False
antique,2421078,WordSwapEmbedding,synonym,why is my chihuahua  male  so hateful,why is my chihuahua  male  so detested,False,False
antique,242701,WordSwapEmbedding,synonym,why does taco bell always make me nauseas,why does taco bell continually make me nauseas,True,True
antique,2439070,WordSwapEmbedding,synonym,why we get irritate,why we got irritate,True,True
antique,2466898,WordSwapEmbedding,synonym,how do i install led s into my car,how do i install led s into my motorcars,True,True
antique,2492366,WordSwapEmbedding,synonym,what is so bad about the seal hunt,what is so bad about the seal hunting,True,True
antique,2500918,WordSwapEmbedding,synonym,how do you cure poison oak and poison ivy,how do you cure toxin oak and poison ivy,False,False
antique,2522067,WordSwapEmbedding,synonym,why are liberals incapable of identifying and confronting evil,why are liberals incapable of identifying and confronting demonic,False,False
antique,2534994,WordSwapEmbedding,synonym,what is the meaning of my first name andrei,what is the meaning of my first denomination andrei,False,False
antique,2543919,WordSwapEmbedding,synonym,what is the easiest way to make chocolate mousse,what is the easiest routes to make chocolate mousse,True,True
antique,2546730,WordSwapEmbedding,synonym,what quality of which is inherently contained in the question why,what quality of which is inherently contained in the issue why,False,False
antique,2550445,WordSwapEmbedding,synonym,why do teens today find it amusing to tear one another apart,why do teens today found it amusing to tear one another apart,True,True
antique,2571912,WordSwapEmbedding,synonym,if a coin is tossed twice  what is the probability of getting heads both times,if a coin is thrown twice  what is the probability of getting heads both times,True,True
antique,2573745,WordSwapEmbedding,synonym,how did african american women get the right to vote,how did african american women get the rights to vote,True,True
antique,2573803,WordSwapEmbedding,synonym,how do you get rid of sweat stains on clothes,how do you gets rid of sweat stains on clothes,True,True
antique,2587810,WordSwapEmbedding,synonym,what happens to bile salts when gallbladder has been removed,what comes to bile salts when gallbladder has been removed,True,True
antique,2613648,WordSwapEmbedding,synonym,how can i strengthen my eyes,how can i reinforcing my eyes,False,False
antique,2620488,WordSwapEmbedding,synonym,why do they say dont keep eggs in the fridge if there is a special compartment in most fridges for eggs,why do they say isnt keep eggs in the fridge if there is a special compartment in most icebox for eggs,False,False
antique,2630860,WordSwapEmbedding,synonym,why is god  male,why is deities  male,False,False
antique,2632334,WordSwapEmbedding,synonym,on the most fundamental level  why is killing other humans bad,on the most fundamental level  why is assassination other humans bad,True,True
antique,263783,WordSwapEmbedding,synonym,what affects did watergate have on the presidency,what afflicts did watergate have on the presidency,True,True
antique,2677193,WordSwapEmbedding,synonym,what does the phrase  take no prisoners  mean,what does the phrase  take no pows  mean,False,False
antique,2678484,WordSwapEmbedding,synonym,what is the mean of bibliography,what is the meaning of bibliography,True,True
antique,2678635,WordSwapEmbedding,synonym,why do husky s have coloful eyes then other dogs,why do husky s have coloful eye then other dogs,True,False
antique,2689609,WordSwapEmbedding,synonym,why do people ignore global issues,why do people ignore global matters,True,True
antique,2700836,WordSwapEmbedding,synonym,how do you wire an 800 watt inverter,how do you wired an 800 watt inverter,True,True
antique,2704,WordSwapEmbedding,synonym,why does it seem that no matter how hard you try,why does it seem that no matter how hard you attempts,True,True
antique,2735795,WordSwapEmbedding,synonym,how to decrease weight 100kg to 70kg,how to diminishing weight 100kg to 70kg,True,True
antique,2764765,WordSwapEmbedding,synonym,how to study 17 18 hrs a day give me practical tips,how to explores 17 18 hrs a day give me practical tips,False,False
antique,278043,WordSwapEmbedding,synonym,how is splitting a laser beam dangerous,how is splitting a laser beam risky,True,True
antique,2858043,WordSwapEmbedding,synonym,how do you stop bad feelings toward the people,how do you stop bad moods toward the people,True,False
antique,2891885,WordSwapEmbedding,synonym,why does everone want a horse,why does everone desiring a horse,True,True
antique,2897078,WordSwapEmbedding,synonym,how to get rid of stript throat,how to get extricate of stript throat,False,False
antique,2901754,WordSwapEmbedding,synonym,how are fico scores calculated,how are fico scores computed,True,True
antique,2910592,WordSwapEmbedding,synonym,how do i get rid of pink eye quick at home,how do i get rid of pink eye speedily at home,True,True
antique,2942624,WordSwapEmbedding,synonym,why do random strangers keep asking me what ethnicity i am,why do random strangers keep demand me what ethnicity i am,True,False
antique,3083719,WordSwapEmbedding,synonym,how do you safely wean a person off risperidal,how do you safely wean a anybody off risperidal,True,False
antique,3104841,WordSwapEmbedding,synonym,how do you take care of hamster gigy pig,how do you take care of hamster gigy pork,False,False
antique,3118286,WordSwapEmbedding,synonym,how to reduce crime and violence,how to reduce misdemeanors and violence,True,False
antique,3124162,WordSwapEmbedding,synonym,how can i get rid of a sinus infection without medication,how can i get rid of a sinus infection without medical,True,True
antique,3152714,WordSwapEmbedding,synonym,i m a black women and don t like hair under arms or private area but always get razor bumps how can i prevent,i m a black women and don t like hair under arms or private sphere but always got razor bumps how can i prevent,False,False
antique,3159749,WordSwapEmbedding,synonym,what is the difference between organic and inorganic eggs,what is the divergence between organic and inorganic eggs,True,False
antique,3172166,WordSwapEmbedding,synonym,does any one know how to find out about an insurance claim,does any one know how to find out about an insurance grievance,False,False
antique,317469,WordSwapEmbedding,synonym,how can i get rid off my pimples white black heads  and oiliness of my face,how can i get rid off my pimples white black heads  and oiliness of my faces,True,True
antique,3178012,WordSwapEmbedding,synonym,why do we find bricks in toilets,why do we find bricks in loo,True,True
antique,3211282,WordSwapEmbedding,synonym,i dont have any friands on yahoo how do i get some,i wouldnt have any friands on yahoo how do i get some,True,False
antique,3272207,WordSwapEmbedding,synonym,how to make pineapple upsidedown cake germain chocolate cake,how to make pineapple upsidedown cake germain chocolate pudding,False,False
antique,3374970,WordSwapEmbedding,synonym,what is the correct form  i wear glasses or i am wearing glasses and why,what is the correct form  i wear glasses or i am wearing eyeglasses and why,True,False
antique,3382182,WordSwapEmbedding,synonym,is more difficult to train a male versus a female,is more difficult to train a male versus a daughters,False,False
antique,3407617,WordSwapEmbedding,synonym,why is prostitution wrong,why is prostitution misspelled,False,False
antique,344029,WordSwapEmbedding,synonym,what does bmr stand for when you are talking about health and what is bmr,what does bmr stand for when you are speaks about health and what is bmr,True,True
antique,3470651,WordSwapEmbedding,synonym,how do i get rid of static shock electricity,how do i obtain rid of static shock electricity,False,False
antique,348777,WordSwapEmbedding,synonym,why would a child s psychologist recommend hospitalization to develop social skills,why would a child s psychologist recommends hospitalization to develop social skills,True,True
antique,3495304,WordSwapEmbedding,synonym,how can i find a diabetic freind,how can i found a diabetic freind,True,False
antique,3507499,WordSwapEmbedding,synonym,tell me the difference between revenge and vengeance,tell me the dispute between revenge and vengeance,False,False
antique,3556937,WordSwapEmbedding,synonym,how is lava made,how is lava accomplished,True,True
antique,358253,WordSwapEmbedding,synonym,why do wiccans believe that they have magical powers when they don t ever produce any magic,why do wiccans reckon that they have magical powers when they don t ever produce any magic,True,True
antique,3608433,WordSwapEmbedding,synonym,how fast is the chicago transit authority train,how swiftly is the chicago transit authority train,True,True
antique,3617468,WordSwapEmbedding,synonym,how do yooh laugh,how do yooh laughter,True,True
antique,3626847,WordSwapEmbedding,synonym,what can  check engine  light signify in my 94 plymoth voyager,what can  audit engine  light signify in my 94 plymoth voyager,False,True
antique,363519,WordSwapEmbedding,synonym,how do you install a oil breather on a 1994 ford tempo,how do you install a oil suction on a 1994 ford tempo,False,False
antique,3635284,WordSwapEmbedding,synonym,what is the procedure for getting a paternity test,what is the procedure for getting a fatherhood test,True,True
antique,3651236,WordSwapEmbedding,synonym,what does the  21 mean,what does the  21 imply,True,True
antique,3652886,WordSwapEmbedding,synonym,why isn t there a tool to suck up phlegm in your throat,why isn t there a tool to suck up phlegm in your larynx,True,True
antique,3690922,WordSwapEmbedding,synonym,how do u end a bad rep,how do u terminates a bad rep,True,True
antique,3731489,WordSwapEmbedding,synonym,bulldog is aware of whats happening and trying to stop it  already at vet just waiting for blood work  ears fi,bulldog is aware of whats happening and trying to halting it  already at vet just waiting for blood work  earlobes fi,True,True
antique,3738877,WordSwapEmbedding,synonym,if i had a bad breath what should i do,if i had a inclement breath what should i do,False,False
antique,3752394,WordSwapEmbedding,synonym,why haven t muslims protested the terrorism by radical islam like they did the cartoon jihad,why haven t muslims protested the terrorism by radical islam like they did the cartoon jihadi,True,False
antique,3814583,WordSwapEmbedding,synonym,why do only republicans defend martha stewart,why do only republicans defend martha sylvain,False,False
antique,3824106,WordSwapEmbedding,synonym,what happens when a young girl  young boy meet alone,what happens when a youthful girl  young boy meet alone,True,False
antique,3841762,WordSwapEmbedding,synonym,what is the most important number  and why,what is the most sizeable number  and why,False,False
antique,3884772,WordSwapEmbedding,synonym,how about a bumper sticker thats says,how about a bumper sticker theyre says,False,False
antique,3885753,WordSwapEmbedding,synonym,why are dead cockroaches always found lying on their backs instead of face down,why are dead cockroaches always found lying on their backs conversely of face down,True,False
antique,3913653,WordSwapEmbedding,synonym,how can sexual desire be overcome,how can sexual wanting be overcome,True,True
antique,3958214,WordSwapEmbedding,synonym,how is light energy turned into heat energy,how is light energy turned into heats energy,True,True
antique,3961,WordSwapEmbedding,synonym,how to stop rabbit from peeing on the floor,how to stop rabbit from peeing on the flooring,True,True
antique,397709,WordSwapEmbedding,synonym,how and what court should i take a driver who damaged my liability insurance car,how and what court should i take a driver who damaged my obligations insurance car,True,False
antique,4031702,WordSwapEmbedding,synonym,how to spice up our lovemaking,how to sauce up our lovemaking,True,False
antique,4032777,WordSwapEmbedding,synonym,why do american people put there animals on such a pedestal,why do american people put there beasts on such a pedestal,False,False
antique,4042061,WordSwapEmbedding,synonym,why do parakeets bounce up and down,why do parrots bounce up and down,True,True
antique,404359,WordSwapEmbedding,synonym,why is corruption high in the third world countries,why is graft high in the third world countries,True,False
antique,4048305,WordSwapEmbedding,synonym,why aren t there ever any guilty bystanders,why aren t there ever any culpable bystanders,True,True
antique,406082,WordSwapEmbedding,synonym,how do people build mussels on there biceps,how do people build mussel on there biceps,False,False
antique,4069320,WordSwapEmbedding,synonym,athiests  how did you find the light,athiests  how did you unearth the light,True,True
antique,4092472,WordSwapEmbedding,synonym,what does elucidate mean,what does clarify mean,True,False
antique,4165672,WordSwapEmbedding,synonym,how do we get up early in the morning without alarm,how do we get up swift in the morning without alarm,True,True
antique,4183127,WordSwapEmbedding,synonym,why are some americans so prudish when it comes to sex,why are some us so prudish when it comes to sex,True,True
antique,4217473,WordSwapEmbedding,synonym,how do i remove the nude patch  v1 0 0 1022 from the sims 2 game,how do i expunge the nude patch  v1 0 0 1022 from the sims 2 game,True,True
antique,4237144,WordSwapEmbedding,synonym,why do we say   god bless you  when someone sneezes,why do we told   god bless you  when someone sneezes,True,True
antique,4262151,WordSwapEmbedding,synonym,how should a pregnant woman deal with morning sickness,how should a pregnant women deal with morning sickness,True,True
antique,4287367,WordSwapEmbedding,synonym,how can ppl tell if they r bipolar,how can ppl told if they r bipolar,True,False
antique,4287894,WordSwapEmbedding,synonym,how long is the train ride from italy to finland,how long is the train ride from italy to finns,False,False
antique,4336509,WordSwapEmbedding,synonym,what is the purpose of running a fever,what is the purpose of execute a fever,False,False
antique,4387641,WordSwapEmbedding,synonym,how do i keep my cat from scratching my leather couch,how do i retaining my cat from scratching my leather couch,True,True
